query_id,doc_id,rank,score,text
443396,4996501,6,100.91256,"Licensed practical nurses (LPNs) and licensed vocational nurses (LVNs) are nurses that care for sick, disabled, injured or convalescent patients under the supervision of a registered nurse or physician."
443396,7465530,7,100.82273,"Licensed Practical Nurse (LPNs), also known in some states as Licensed Vocational Nurses (LVNs - CA & TX). LPN/LVN's are nurses who provide standard emergency and preventative healthcare to patients who are sick, injured, or just need routine health checkups."
443396,4526747,8,100.805695,"A Lighting Protection System (LPS) is the system that provides a means by which a lightning discharge may enter or leave earth without passing through and damaging personnel, electrical equipment, and non-conducting structures such as buildings."
443396,8458690,9,100.75132,The Vocational Nurse program (LVN or LPN) utilizes the plan that nursing courses progress along the continuum of simple to complex.The organizing principle is homeostasis as it relates to the study of representative client problems by addressing the various anatomical systems and specialty areas in nursing.
443396,1267064,10,100.74414,A Licensed Practical Nurse (LPN) is a member of the medical profession that does their duties taking care of patients while under the management of registered nurses or doctors.
443396,1204660,11,100.671295,"A licensed practical nurse (LPN) in much of the United States, and most Canadian provinces is a nurse who cares for people who are sick, injured, convalescent, or disabled. LPNs work under the direction of registered nurses or physicians. In the United States however, California and Texas refer to them as a licensed vocational nurse (LVN)."
443396,3256971,12,100.621124,A lasting power of attorney (LPA) is a legal document that lets you (the âdonorâ) appoint one or more people (known as âattorneysâ) to help you make decisions or to make decisions on your behalf. This gives you more control over what happens to you if you have an accident or an illness and canât make your own decisions (you âlack mental capacityâ).
443396,5902981,13,100.61996,"The Legislation and Policy Brief (LPB) is the legislative-based legal publication of the Washington College of Law.PB publishes a book twice a year, conducts dynamic panel discussions, and hosts an online blog providing non-partisan legal analysis of current legislation and policy issues before federal and state legislatures."
443396,4041358,14,100.60345,The LPA is a specific form of the more general power of attorney which is widely used in countries which have a common law system. The word attorney in this context is someone (or in some circumstances an organisation such as a company) legally appointed or empowered to act for another person.
443396,153993,15,100.56626,"Licensed Practical Nurses. Licensed practical nurses (LPNs), also known as licensed vocational nurses (LVNs) in California and Texas, complement the healthcare team by providing basic and routine care consistent with their education under the direction of an RN, APRN, or MD/DO in a variety of settings."
443396,1184613,16,100.4191,"Licensed practical nurses (LPNs), also known as licensed vocational nurses (LVNs) in California and Texas, complement the healthcare team by providing basic and routine care consistent with their education under the direction of an RN, APRN, or MD/DO in a variety of settings."
443396,3599520,17,100.38786,"This paper is a summary of the laws to the relatedLouisiana Procurement Code. (LPC). The summary is presented a series of questions that include references to key as. statutes, Attorney General Opinions and case law to facilitate understanding of . the LPC."
443396,1135757,18,100.364296,"About LPAs. A Lasting Power of Attorney (LPA) is a legal tool that allows you to state who you would like to make decisions on your behalf, should you become unable to do so in the future. It lets you choose a person (or people) you trust to act for you. This person is referred to as your attorney."
443396,3323246,19,100.2467,"Lightweight Portable Security (LPS) is a Linux-based live CD with a goal of allowing users to work on a computer without the risk of exposing their credentials and private data to malware, key loggers and other Internet-era ills."
443396,1068972,20,100.17432,"Licensed practical nurses (LPNs) , or licensed vocational nurses (LVNs) (in California and Texas), or registered practical nurses (RPNs) (in Ontario, Canada)."
443396,6282264,21,100.13313,"Licensed practical nurses (LPNs), sometimes known as licensed vocational nurses (LVNs), assist registered nurses and provide basic patient care. Nursing school programs for LPNs are typically one year long and involve classroom work as well as supervised clinical experience."
443396,456708,22,100.11737,"LPS requirements are covered in clause 2.5 of the standard. Interestingly, LPS is not defined in clause 1.2 of the standard, the definitions section, or in clause 2.5, the LPS requirements section. Iâll take a crack at writing a succinct definition for LPS:"
443396,4052112,23,99.9974,"Corporate law. A limited partnership (LP) is a form of partnership similar to a general partnership, except that where a general partnership must have at least two general partners (GPs), a limited partnership must have at least one GP and at least one limited partner."
443396,3956969,24,99.95547,"For other uses, see LPN (disambiguation). A licensed practical nurse (LPN) in much of the United States and most Canadian provinces is a nurse who cares for people who are sick, injured, convalescent, or disabled. LPNs work under the direction of registered nurses or physicians."
443396,1267067,25,99.95547,"For other uses, see LPN (disambiguation) . A licensed practical nurse (LPN) in much of the United States and most Canadian provinces is a nurse who cares for people who are sick, injured, convalescent, or disabled. LPNs work under the direction of registered nurses or physicians."
443396,7166336,26,99.944595,"Licensed practical nurse. A licensed practical nurse (LPN) in much of the United States and most Canadian provinces is a nurse who cares for people who are sick, injured, convalescent, or disabled. LPNs work under the direction of registered nurses or physicians."
443396,1135750,27,99.92447,"A Lasting Power of Attorney (LPA) is a legal tool that allows you to state who you would like to make decisions on your behalf, should you become unable to do so in the future. It lets you choose a person (or people) you trust to act for you."
443396,1135751,28,99.91055,"A Lasting Power of Attorney (LPA) is a legal tool that allows you to state who you would like to make decisions on your behalf, should you become unable to do so in the future. It lets you choose a person (or people) you trust to act for you. This person is referred to as your attorney."
443396,1204665,29,99.884,"A licensed practical nurse (LPN) in much of the United States and most Canadian provinces is a nurse who cares for people who are sick, injured, convalescent, or disabled. LPNs work under the direction of registered nurses or physicians."
443396,2256437,30,99.85892,"The scope of practice for Licensed Professional Clinical Counselors (LPCCs) is set forth in California Business and Professions Code section 4999.20 and Title 16, California Code of Regulations, Section 1820.5, both of which are available in the Boardâs Statutes and Regulations handbook."
443396,1712611,31,99.84933,"Licensed practical nurses (LPNs), or licensed vocational nurses (LVNs) as they are called in Texas and California, care for the sick, injured, convalescent and disabled in a variety of health care settings.LPNs/LVNs provide hands-on care to patients under the supervision of RNs or physicians.verview. Licensed practical nurses (LPNs), or licensed vocational nurses (LVNs) as they are called in Texas and California, care for the sick, injured, convalescent and disabled in a variety of health care settings. LPNs/LVNs provide hands-on care to patients under the supervision of RNs or physicians."
443396,3894642,32,99.84121,"Licensed vocational nurse (LVN) is a job title specific to Texas and California. Licensed vocational nurses are known as licensed practical nurses (LPNs) in all other states. LVNs and LPNs work under the supervision of registered nurses (RNs) and physicians, providing basic bedside care to patients."
443396,1712613,33,99.83975,"Overview. Licensed practical nurses (LPNs), or licensed vocational nurses (LVNs) as they are called in Texas and California, care for the sick, injured, convalescent and disabled in a variety of health care settings. LPNs/LVNs provide hands-on care to patients under the supervision of RNs or physicians.verview. Licensed practical nurses (LPNs), or licensed vocational nurses (LVNs) as they are called in Texas and California, care for the sick, injured, convalescent and disabled in a variety of health care settings. LPNs/LVNs provide hands-on care to patients under the supervision of RNs or physicians."
443396,7792897,34,99.77315,"Pre-paid legal service redirects here. For the company, see LegalShield. Legal expenses insurance (LEI), also known as legal protection insurance (LPI) or simply legal insurance, is a type of insurance which covers policyholders against the potential costs of legal action brought by or against the policyholder."
443396,2638081,35,99.755775,"Limited Practice Officers. A limited practice officer, or LPO, is a person certified by the Washington Supreme Court under rule 12 of the Admission to Practice Rules (APR)."
443396,6912065,36,99.745285,"A Licensed Practical Nurse, or LPN, is an integral part of the health care industry. People who are at least 18 years old, drugs-free, have a high school diploma and a clean criminal record meet the basic requirements for entering a training program for a career as an LPN."
443396,1135755,37,99.734566,A Lasting Power of Attorney (LPA) is a legal tool that allows you to appoint someone to make certain decisions on your behalf. The appointed person can manage your finances for you in the future if you reach a point where you are no longer able to make decisions for yourself.
443396,1748004,38,99.62445,"Essential Information. Licensed vocational nurse (LVN) is a job title specific to Texas and California. Licensed vocational nurses are known as licensed practical nurses (LPNs) in all other states. LVNs and LPNs work under the supervision of registered nurses (RNs) and physicians, providing basic bedside care to patients."
443396,4581526,39,99.60986,"Licensed vocational nurses are known as licensed practical nurses (LPNs) in all other states. LVNs and LPNs work under the supervision of registered nurses (RNs) and physicians, providing basic bedside care to patients."
443396,5916036,40,99.60711,"For other uses, see LPN (disambiguation) . A licensed practical nurse (LPN) in much of the United States and most Canadian provinces is a nurse who cares for people who are sick, injured, convalescent, or disabled. LPNs work under the direction of registered nurses or physicians. licensed practical nurse (LPN) in much of the United States and most Canadian provinces is a nurse who cares for people who are sick, injured, convalescent, or disabled."
443396,6266330,41,99.56441,"For other uses, see LPN (disambiguation) . A licensed practical nurse (LPN) in much of the United States and most Canadian provinces is a nurse who cares for people who are sick, injured, convalescent, or disabled. LPNs work under the direction of registered nurses or physicians.any LPNs measure and record patients' vital signs such as weight, height, temperature, blood pressure, pulse, and respiratory ratA licensed practical nurse (LPN) in much of the United States and most Canadian provinces is a nurse who cares for people who are sick, injured, convalescent, or disabled."
443396,1316155,42,99.54292,Top 10 amazing movie makeup transformations. A Licensed Practical Nurse (LPN) is a nursing professional who is able to perform a wide variety of tasks under the supervision or a registered nurse (RN) or doctor. LPNs are also known as Licensed Vocation Nurses (LVNs) in some regions. Licensed Practical Nurse (LPN) is a nursing professional who is able to perform a wide variety of tasks under the supervision or a registered nurse (RN) or doctor.
443396,456709,43,99.53786,"Clause 2.5 gives four accepted methods for providing the current and power limitations to meet LPS: 1  Inherent power limiting; 2  Linear or non-linear impedance (a resistor or a PTC, respectively) providing power limiting; 3  A regulating network providing power limiting under both normal and single-fault conditions;"
443396,5916037,44,99.44142,"A licensed practical nurse (LPN) in much of the United States and most Canadian provinces is a nurse who cares for people who are sick, injured, convalescent, or disabled.LPNs work under the direction of registered nurses or physicians. licensed practical nurse (LPN) in much of the United States and most Canadian provinces is a nurse who cares for people who are sick, injured, convalescent, or disabled."
443396,1316154,45,99.42482,"A Licensed Practical Nurse (LPN) is a member of the medical profession that does their duties taking care of patients while under the management of registered nurses or doctors.PNs take care of a variety of duties depending on their work setting and location. Typically, they do the following: 1  Keep detailed, accurate records on patients' health. 2  Monitor the health of patients by taking blood pressure and checking other vital signs. 3  Report the status of patients to doctors and registered nurses."
443396,4205264,46,99.41259,An LPS conservatorship gives legal authority to one adult (called a conservator) to make certain decisions for a seriously mentally ill person (called a conservatee) who is unable to take care of him/ herself.
443396,7638543,47,99.355064,"Licensed Practical Nurses. Licensed practical nurses (LPNs), also known as licensed vocational nurses (LVNs) in California and Texas, complement the healthcare team by providing basic and routine care consistent with their education under the direction of an RN, APRN, or MD/DO in a variety of settings. Clinical nurse specialist (CNS) â Working in hospitals, clinics, nursing homes, private offices, and community-based settings, CNSs handle a wide range of physical and mental health problems. 2  They also work in consultation, research, education, and administration."
443396,3146873,48,99.31592,"LPN redirects here. For other uses, see LPN (disambiguation). A licensed practical nurse (LPN) in much of the United States and most Canadian provinces is a nurse who cares for people who are sick, injured, convalescent, or disabled. LPNs work under the direction of registered nurses or physicians."
443396,929319,49,99.313805,"A licensed practical nurse (LPN) is a licensed health care practitioner who provides nursing care under the direction of an RN, CNS, NP, midwife, physician, physician assistant, specialist assistant, dentist or podiatrist. LPNs provide compassionate care that is respectful of each patientâs needs, values and wishes."
1121709,8049583,0,103.64763,"The Three Percenters, formed in late 2008, are a loosely organized movement centered around an obscure, and not particularly accurate, Revolutionary War statistic that claimed that only 3% of the American population during the Revolutionary War participated as combatants in the war."
1121709,3423062,1,103.22326,"Try to understand that being a Three Percenter (Threeper, 3%, 3 Percenter, etc) is more of an idea than anything else, but there are some clues that will help you figure it out. What follows is NOT all encompassing or even an extensive listing of clues. Instead, these are merely just a few of the many indicators."
1121709,8049578,2,102.70325,"But this still doesnât answer the question. So how do you know if you are a Three Percenter? Try to understand that being a Three Percenter (Threeper, 3%, 3 Percenter, etc) is more of an idea than anything else, but there are some clues that will help you figure it out. What follows is NOT all encompassing or even an extensive listing of clues. Instead, these are merely just a few of the many indicators."
1121709,8049579,3,102.04435,"Are You REALLY a Three Percenter? March 1, 2015 December 25, 2017 David Robertson NOTE: This article has been moved to website address below; please update your links."
1121709,8049586,4,100.788315,"Rhodes has written supportively of the Three Percenters, while at least two participants carried the Three Percenter flag at an Oath Keepers event at the Vietnam War Memorial in Washington, D.C., on September 12, 2009."
1121709,3423059,5,99.97311,"So let me see if I can help. In fact, let me provide you with well over 50 ways to tell whether or not you, or someone else, is a Threeper. The part that is often missed on people (and probably the most important part) is who Three Percenters are supposed to be modeled after. Itâs one thing to say you will stand up and fight or wave a certain flag (when everyone else does)."
1121709,1335747,6,99.964165,"(In Lesson 16, Question 12, we will see that 5% is half of 10%, and so it will be very easy to take 5%. We will then see that 15% is 10% plus 5%). The next step in understanding percent is knowing what it means to say that they are parts of 100%."
1121709,8049580,7,99.74663,"News & Analysis 3 Percenter, 3%, III, III Percenter, Oath Keeper, three percent, three percenter Written by David Robertson David holds a Masterâs of Science in Leadership."
1121709,904705,8,99.685394,"Percent can be thought of as the ratio of a number to 100, or the numerator of a fraction in which the denominator is 100. Percents can be represented as fractions and decimals. Example: 60% = 60/100 or 3/5 or 0.6. 40 % = 40/100 or 2/5 or 0.4."
1121709,4463685,9,99.52007,"What Is A One Percenter Motorcycle Club? The term â1% Motorcycle Clubâ is commonly used to describe outlaw motorcycle clubs such as the Hells Angels Motorcycle Club, the Bandidos Motorcycle Club, Pagans Motorcycle Club or the Outlaws Motorcycle Club, as the other 99% of motorcycle riders are law-abiding citizens. History of the expression One Percenter Motorcycle Clubs."
1121709,904700,10,99.49755,"Percent can be thought of as the ratio of a number to 100, or the numerator of a fraction in which the denominator is 100."
1121709,904704,11,99.36147,"Percent can be thought of as the ratio of a number to 100, or the numerator of a fraction in which the denominator is 100. Percents can be represented as fractions and decimals. Example: 60% = 60/100 or 3/5 or 0.6."
1121709,4935799,12,99.18436,"Again, percents are parts of 100%. (Lesson 15 .) Just as 50% means half â because 50 is half of 100 â and 25% means a quarter, because. b) What percent means two thirds? In Section 2, Question 10, we will see a simple way to find a quarter or 25% of a number."
1121709,1335751,13,99.126,"(In Lesson 16, Question 12, we will see that 5% is half of 10%, and so it will be very easy to take 5%. We will then see that 15% is 10% plus 5%). The next step in understanding percent is knowing what it means to say that they are parts of 100%. Since 50% is half of 100%, then 50% means half."
1121709,7473140,14,99.08774,"Â· just now. Report Abuse. To get the percentage of 3/5, FIRST, divide 100% by the denominator, which is 5, to get 20%. SECOND, multiply 3 by 20%, which would give us 60%."
1121709,7473136,15,99.023575,"Report Abuse. To get the percentage of 3/5, FIRST, divide 100% by the denominator, which is 5, to get 20%. SECOND, multiply 3 by 20%, which would give us 60%. That's it."
1121709,904703,16,99.00176,"Percent can be thought of as the ratio of a number to 100, or the numerator of a fraction in which the denominator is 100. Percents can be represented as fractions and decimals."
1121709,7473134,17,98.99192,"To get the percentage of 3/5, FIRST, divide 100% by the denominator, which is 5, to get 20%. SECOND, multiply 3 by 20%, which would give us 60%. That's it. I hope this helped."
1121709,8668847,18,98.9567,"1 A percent is the number of parts out of 100 of something. For example, a quarter (25 cents) is 25 percent of a dollar (100 cents). It is the numerator of a fraction whose denominator is 100.  percent, sometimes written as 25%."
1121709,7473137,19,98.91669,"Report Abuse. To get the percentage of 3/5, FIRST, divide 100% by the denominator, which is 5, to get 20%. SECOND, multiply 3 by 20%, which would give us 60%."
1121709,5614874,20,98.75273,A percent is a number expressed with a % sign that represents a fraction with a denominator of 100 (which is the same as a decimal in which the decimal point is moved two plac â¦ es to the left). Examples: 45% = 45/100 45% = 0.45 87% = 87/100 87% = 0.87 Many people use percent and percentage interchangeably.
1121709,7651440,21,98.67967,"A percent is a ratio whose second term is 100. Percent means parts per hundred and we use the symbol % to represent it. In this lesson, we learned how to convert between ratios, fractions, decimals and percents."
1121709,1335745,22,98.61443,"We will then see that 15% is 10% plus 5%). The next step in understanding percent is knowing what it means to say that they are parts of 100%. Since 50% is half of 100%, then 50% means half. Since 25% is a quarter of 100%, 25% means a quarter. 20% means a fifth."
1121709,6409926,23,98.53742,Percentage is per-cent which means parts per hundred. One percent is equal to 1/100 fraction: 1% = 1/100 = 0.01. Ten percent is equal to 10/100 fraction: 10% = 10/100 = 0.1. Fifty percent is equal to 50/100 fraction: 50% = 50/100 = 0.5.
1121709,6409927,24,98.51827,Percentage is per-cent which means parts per hundred. One percent is equal to 1/100 fraction: 1% = 1/100 = 0.01. Ten percent is equal to 10/100 fraction: 10% = 10/100 = 0.1. Fifty percent is equal to 50/100 fraction:
1121709,3423065,25,98.51613,"A few things you should consider... There have been a lot of questions lately in regard to the term âThree Percenterâ. The term comes up every once in awhile, especially when perceived injustices are committed by the federal government."
1121709,4667930,26,98.476364,"With the majority of its respondents in the B2B space (1,521), the Content Marketing Institute had a robust sample from which to draw insights for this vertical. Of the 93% of B2B marketers and business owners using paid social media, 52% use promoted posts and 51% use sponsored ads. Forty-eight percent of promoted post users and 45% of sponsored ad users rate these tactics 4 or 5 on the 5-point effectiveness scale (again, 3 is neutral)."
1121709,2735825,27,98.39098,"On the other end of the spectrum are those states who receive a much smaller share of general revenues from the federal government. The lowest federal share occurs in Alaska at 20.0 percent, followed by North Dakota (20.5 percent), Virginia (23.5 percent), Hawaii (23.5 percent), and Connecticut (23.6 percent)."
1121709,8668848,28,98.34239,"A percent is the number of parts out of 100 of something. For example, a quarter (25 cents) is 25 percent of a dollar (100 cents). It is the numerator of a fraction whose denominator is 100. So, the fraction 25/100 is 25."
1121709,7651441,29,98.25647,"Definition: A percent is a ratio whose second term is 100. Percent means parts per hundred. The word comes from the Latin phrase per centum, which means per hundred. In mathematics, we use the symbol % for percent."
1121709,2193528,30,98.24707,"When the percent is less than or equal to 100%, then we can say out of 100. 5% is 5 out of 100. 12% is 12 out of 100. But 250% cannot mean 250 out of 100. That makes no sense. It means 250 for each 100, which is two and a half times (Lesson 15)."
1121709,1095841,31,98.244125,"Step 2: Choose a percent from the list that fits with the percent in question. For example, if you are looking for 30% of a number, choose 10% (because 10% * 3 = 30%). In another example, a question requires you to find 40% of 125. Choose 20% since it is half of 40%."
1121709,4594306,32,98.221405,"Percent can be thought of as the ratio of a number to 100, or the numerator of a fraction in which the denominator is 100.Percents can be represented as fractions and decimals. Example: 60% = 60/100 or 3/5 or 0.6.40 % = 40/100 or 2/5 or 0.4.ercent can be thought of as the ratio of a number to 100, or the numerator of a fraction in which the denominator is 100."
1121709,8049577,33,98.1686,"How do you know that you are REALLY a Three Percenter? What does it mean to be a Threeper? Questions often asked, and today I will answer those questions."
1121709,3849070,34,98.09491,"Seventy-two percent of B2C marketers said they are producing more content now, compared with a year ago. That number is even higher for the most effective marketers (77 percent) and those who have a documented content marketing strategy (81 percent)."
1121709,2056331,35,98.069084,"1 There are some percentages that are easy to calculate mentally. 2  50% means half, 25% means 1/4 and 75% means 3/4. 3  Finding 10% of a number is one of the most useful and also one of the easiest."
1121709,3165925,36,98.04289,"The third quartile is the place where three fourths of the data lies below it. The median, first quartile and third quartile can all be stated in terms of percentiles. Since half of the data is less than the median, and one half is equal to 50%, we could call the median the 50th percentile. One fourth is equal to 25%, and so the first quartile the 25th percentile."
1121709,7529019,37,98.00248,"(In Lesson 16, Question 12, we will see that 5% is half of 10%, and so it will be very easy to take 5%. We will then see that 15% is 10% plus 5%). The next step in understanding percent is knowing what it means to say that they are parts of 100%.Since 50% is half of 100%, then 50% means half. Since 25% is a quarter of 100%, 25% means a quarter. 20% means a fifth. And so on: Lesson 15.In Lesson 16, Question 12, we will see that 5% is half of 10%, and so it will be very easy to take 5%. We will then see that 15% is 10% plus 5%). The next step in understanding percent is knowing what it means to say that they are parts of 100%."
1121709,1630774,38,97.99466,"the probability is 50 percent of 50 percent of 50 percent. there fore it is 12.5 percent of getting no heads in three tosses Getting two head require 50 percent of 50 percent because we need two head out of 3 in any order there fore it is 32.5%, 32.5% 2 tails and there is 12.5 and 12.5 making 25 percent for no tails, or no heads. and to have 1 head is 32.5 percent and one tail is 32.5 percent"
1121709,6886481,39,97.979866,"See especially Problem 23 at the end of the Lesson. (In Lesson 16, Question 12, we will see that 5% is half of 10%, and so it will be very easy to take 5%. We will then see that 15% is 10% plus 5%). The next step in understanding percent is knowing what it means to say that they are parts of 100%."
1121709,4979448,40,97.9548,"1 A percent is the number of parts out of 100 of something. 2  For example, a quarter (25 cents) is 25 percent of a dollar (100 cents). 3  It is the numerator of a fraction whose denominator is 100. 4  So, the fraction 25/100 is 25. Percent. 2  A percent is the number of parts out of 100 of something. 3  For example, a quarter (25 cents) is 25 percent of a dollar (100 cents). 4  It is the numerator of a fraction whose denominator is 100."
1121709,7967963,41,97.92558,"Calculate Percent of Two Numbers calculator, the answer is 2.33%. percent of a total r. Example, total=1,100 and you need to find percent that equals to 100. Using our Percent of Total Calculator answer is 9.09%."
1121709,1280703,42,97.91173,"First, note that percent means per hundred. In this example, for instance, 35% means 35 per hundred. To reduce this fraction into its simplest form, divide both the numerator and the denominator by their greatest common factor:Factors of 35: 1, 5, 7, 35. Factors of 100: 1, 2, 4, 5, 10, 20, 25, 50, 100.irst, note that percent means per hundred. In this example, for instance, 35% means 35 per hundred. To reduce this fraction into its simplest form, divide both the numerator and the denominator by their greatest common factor:"
1121709,3423067,43,97.87862,"A loose affiliation of like minded Americans who vow to refuse to comply with laws that violate the second amendment right to keep (own) and bear (carry) firearms. The name 3 percenter comes from the fact that only 3 percent of colonial British subjects took up arms against the King during the revolutionary war. Three percent of the population was enough to overthrow a government and win independence. We are the 3 percenters, we will not comply, we will not be disarmed.. #second amendment #patriot #revolution #militia #constitution. by 3per October 09, 2013."
1121709,1335746,44,97.87472,"We will then see that 15% is 10% plus 5%). The next step in understanding percent is knowing what it means to say that they are parts of 100%. Since 50% is half of 100%, then 50% means half. Since 25% is a quarter of 100%, 25% means a quarter. 20% means a fifth. And so on: Lesson 15."
1121709,1282651,45,97.84071,"Quartiles and Percentiles. The median, first quartile and third quartile can all be stated in terms of percentiles. Since half of the data is less than the median, and one half is equal to 50%, we could call the median the 50th percentile."
1121709,4979444,46,97.79741,"When the percent is less than or equal to 100%, then we can say out of 100. 32% is 32 out of 100. But to say that 200% is 200 out of 100 makes no sense. 200% is 200 for each 100, which is to say, twice as much. 200% of 12 is 24. Example 2. 100 people were surveyed, and 65 responded Yes.In Lesson 16, Question 12, we will see that 5% is half of 10%, and so it will be very easy to take 5%. We will then see that 15% is 10% plus 5%). The next step in understanding percent is knowing what it means to say that they are parts of 100%. Since 50% is half of 100%, then 50% means half."
1121709,5521522,47,97.793106,"(In Lesson 16, Question 12, we will see that 5% is half of 10%, and so it will be very easy to take 5%. We will then see that 15% is 10% plus 5%). The next step in understanding percent is knowing what it means to say that they are parts of 100%. Since 50% is half of 100%, then 50% means half.Since 25% is a quarter of 100%, 25% means a quarter. 20% means a fifth.And so on: Lesson 15.hen the percent is less than or equal to 100%, then we can say out of 100. 32% is 32 out of 100. But to say that 200% is 200 out of 100 makes no sense. 200% is 200 for each 100, which is to say, twice as much. 200% of 12 is 24. Example 2. 100 people were surveyed, and 65 responded Yes."
1121709,6409925,48,97.79235,Percentage is per-cent which means parts per hundred. One percent is equal to 1/100 fraction: 1% = 1/100 = 0.01. Ten percent is equal to 10/100 fraction: 10% = 10/100 = 0.1. Fifty percent is equal to 50/100 fraction: 50% = 50/100 = 0.5. One hundred percent is equal to 100/100 fraction: 100% = 100/100 = 1.
1121709,1033160,49,97.77417,"Percents are like fractions and decimals because they count PART of something. Whole numbers (0, 1, 2, 3, ...) count whole things -- like a whole pizza. You can use a percentages to count part of the pizza. Half of a pizza would be 50% of a pizza. One-fourth of a pizza would be 25% of a pizza."
87452,8819116,0,105.32855,"Suicide surpassed war as the military's leading cause of death. War was the leading cause of death in the military nearly every year between 2004 and 2011 until suicides became the top means of dying for troops in 2012 and 2013, according to a bar chart published this week in a monthly Pentagon medical statistical analysis journal."
87452,8333920,1,104.61258,"War was the leading cause of death in the military nearly every year between 2004 and 2011 until suicides became the top means of dying for troops in 2012 and 2013, according to a bar chart published this week in a monthly Pentagon medical statistical analysis journal."
87452,186939,2,104.303406,"Combat Fatalities not the Most Common Cause of Military Deaths. Suicide was the third leading cause of Canadian military deaths after motor vehicle accidents and cancerin a newly published study of 25 years of death records. Even though the jury is out on whether suicide prevention programs work, Lt.-Col."
87452,8333919,3,103.57916,"Suicide surpassed war as the military's leading cause of death. War was the leading cause of death in the military nearly every year between 2004 and 2011 until suicides became the top means dying for in 2012 and 2013, according to a bar chart published this week in a. Post to Facebook."
87452,8819111,4,103.36418,"Suicide surpassed war as the military's leading cause of death. War was the leading cause of death in the military nearly every year between 2004 and 2011 until suicides became the top means dying for in 2012 and 2013, according to a bar chart published this week in a."
87452,8819112,5,103.28191,"Then, as the two stood just steps apart, Michael saluted, raised a gun to his head and pulled the trigger. Suicide Is Now the Leading Cause of Death Amongst Active-Duty Soldiers. In 2010, for the second year in a row, more American soldiers killed themselves than died in combat. Military officials knew they had an epidemic on their hands, but they didn't know how to mitigate the hyper-complex problem."
87452,2624886,6,103.02101,"We suggest that moral injury is likely one of the most important factors in military suicide rates. Moral injury is not PTSD. The latter is a dysfunction of brain areas that suppress fear and integrate feeling with coherent memory; symptoms include flashbacks, nightmares, dissociative episodes and hyper-vigilance. PTSD is an immediate injury of trauma."
87452,1890452,7,101.75679,"In 2006, the army stopped letting soldiers take their service weapons home on weekends. The suicide rate fell there, too, by 40 percent. The high rate of gun suicides in the United States is not a new problem. Even in the 1980s and 1990s, when violent crime rates were much higher, gun suicides were still a more common cause of death than gun murders."
87452,6018168,8,101.05106,"The findings are the latest in a series of studies prompted by a military suicide rate that has nearly doubled since 2005. The studyâs authors and others cautioned, however, that the findings do not rule out combat exposure as a reason for the increase in suicides, adding that more information was needed.he study found that the suicide rate for troops who left the military before completing a four-year enlistment was nearly twice that of troops who stayed. The rate for troops who were involuntarily discharged under less-than-honorable conditions for disciplinary infractions was nearly three times higher."
87452,8819113,9,100.90136,"The Top 5 Causes of Death in the United States Military. Sources: Armed Forces Health Surveillance Center: Medical Surveillance Monthly Report, October, 2014. Volume 21, Number 10. List Notes: Data is top 5 causes of death in the United States military for the year 2012-2013. Data is latest available as of February 1st, 2015. Since the year 2001 4,486 U.S. troops have died in Iraq, 1,950 have died in Afghanistan, and 2,676 have died by suicide as of June 10th, 2012."
87452,4307936,10,100.70627,"Suicide is detrimental to the readiness of the Army and is a personal tragedy for all those affected. Therefore, suicide has no place in our professional force! 2. We all realize the inherent stress and burdens placed upon our soldiers, civilians and their family members."
87452,8333912,11,100.647705,"Of the deaths, 83 were suicides -- just less than 13%. Mental health in the military: Share your story. Those who had committed suicide generally had been deployed for fewer days in a row than other study participants; being deployed for longer than a year was actually associated with a lower risk of suicide."
87452,4307932,12,100.603065,"This contributes to the overall well-being of the force and readiness. of the Army. Therefore, we must remain cognizant of potential triggers and warning. signs of suicide so that we can raise awareness and increase vigilance for recognizing. those whom might be at risk for suicidal behaviors."
87452,186931,13,100.55093,"View. comments. The number of suicides among America's troops, averaging nearly one a day this year, has become the second leading cause of death among the military at the fastest pace in the nation's decade of war."
87452,6018163,14,100.33334,"The United States military veteran suicide epidemic is an ongoing phenomenon regarding a reported high rate of suicide among U.S. military veterans, in comparison to the general public.n 2012, 177 active-duty soldiers committed suicide, conversely 176 soldiers were killed in combat. In other words, more soldiers committed suicide compared to being killed in action. In 2012, the study concluded that Army had the highest number of suicides compared to any other service branch."
87452,8819114,15,100.06045,"List Notes: Data is top 5 causes of death in the United States military for the year 2012-2013. Data is latest available as of February 1st, 2015. Share on Social Media: Since the year 2001 4,486 U.S. troops have died in Iraq, 1,950 have died in Afghanistan, and 2,676 have died by suicide as of June 10th, 2012."
87452,6018160,16,99.41211,"The largest study to date of a rising suicide rate among military personnel, published Wednesday in JAMA Psychiatry, found no connection between suicide and deployment overseas in support of the wars in Iraq and Afghanistan.he study found that the suicide rate for troops who left the military before completing a four-year enlistment was nearly twice that of troops who stayed. The rate for troops who were involuntarily discharged under less-than-honorable conditions for disciplinary infractions was nearly three times higher."
